"gnd_id","call_count","avg_call_duration","nighttime_call_count","avg_nighttime_call_duration","incoming_call_count","avg_incoming_call_duration","radius_of_gyration","unique_tower_count","spatial_entropy","avg_call_count_per_contact","avg_call_duration_per_contact","contact_count","social_entropy"
1103005,2983.3472718001,109.736454990446,258.273202447731,158.339897225568,1394.39061703213,108.199741209832,20.5041341300645,67.281489036206,0.386726623906822,13.0679846823297,1520.45589038084,199.580061193269,0.615435085755426
1103010,3055.88051702022,112.940214152662,254.016238100422,164.130440995837,1425.38163429451,111.027573359,23.0949494214696,68.3992034348271,0.390356610214566,13.4924918133544,1651.83642480005,200.49515799253,0.611368423499197
1103015,3209.77278449147,113.994093471964,267.551595779692,167.37881370456,1504.80564831237,112.670455212209,25.0639650355687,68.1038451605518,0.376591560488989,14.2362192476788,1812.08088237488,203.143807623371,0.609322954847394
1103020,2923.03629177073,115.066611609545,243.552151799386,167.426480701264,1360.86015194017,112.854895341401,24.0421801354353,66.0139737455809,0.400478478211877,13.8898527135941,1777.33617740698,190.152380229305,0.601844359750487
1103025,2657.19503203452,109.289183046667,252.82036420092,155.429234094813,1240.48720270466,105.621704842548,23.6500849989604,61.0130297176792,0.394154405641967,13.2705798424961,1536.38421542434,172.492968709378,0.602607161765508
1103030,3043.6838260249,112.68868070528,259.925394358781,164.309759961879,1434.64798107315,111.915937441722,25.2258248975598,64.8454723418626,0.376320345538521,13.8477793011544,1702.55173165303,195.970763409371,0.609038721862408
1103035,2936.87912756353,116.898213090732,259.468447005747,170.468858607891,1354.78673079036,111.125099487771,32.6854714713573,67.2540302374751,0.390897557785511,13.4606435830751,1738.81174948275,190.280528210506,0.600997518984456
1103040,2867.99971784208,110.097283561949,274.587373950536,155.762340554089,1346.71552157534,106.070782491044,23.890402739866,61.6101326913582,0.3840601511946,13.3871382444307,1568.55396384928,187.518585046894,0.60736035520125
1103045,3045.95957777863,111.765815319695,289.379168264528,160.283707855272,1428.06106194529,107.784344935309,29.3098997535022,64.2030966075299,0.367511222382305,13.7688697410973,1636.89550124168,195.407457903171,0.608024865580242
1103050,3045.79219372744,112.69293800178,290.114190507759,162.848327154847,1420.2868044474,108.06622241526,33.1940796148081,65.8958055594697,0.361056481188061,13.8735077447963,1663.25556050964,193.41117519767,0.606034758558272
1103055,3025.56011904448,110.63110717435,319.681641079265,160.658734866745,1370.22005980754,97.9677071545435,36.5958844153436,63.5542372768184,0.375645366266123,13.3609373330358,1554.57692280862,191.48442452141,0.600597284886458
